Date,Open,High,Low,Close,Adj Close,Volume
2021-08-20,88.800003,89.400002,88.300003,88.940002,87.567909,8716400
2021-08-23,89.489998,89.570000,88.709999,89.120003,87.745132,7147300
2021-08-24,89.209999,89.650002,88.470001,88.550003,87.183929,6320100
2021-08-25,88.550003,88.900002,88.050003,88.620003,87.252846,5748500
2021-08-26,88.809998,89.180000,88.459999,88.720001,87.351303,9093200
2021-08-27,88.790001,89.519997,88.610001,89.349998,87.971588,5426800
2021-08-30,89.459999,89.980003,89.300003,89.449997,88.070038,5357000
2021-08-31,89.449997,89.500000,88.489998,89.129997,87.754982,8113300
2021-09-01,89.260002,90.169998,88.870003,89.949997,88.562317,8208000
2021-09-02,90.169998,90.500000,89.410004,89.800003,88.414650,7717400
2021-09-03,89.339996,90.480003,89.300003,90.000000,88.611557,8456900
2021-09-07,90.040001,90.669998,88.540001,88.720001,87.351303,11046000
2021-09-08,88.139999,89.599998,87.970001,89.470001,88.089737,8851200
2021-09-09,89.599998,90.830002,89.410004,89.540001,88.158653,11034700
2021-09-10,89.650002,90.550003,89.510002,89.680000,88.296494,10547400
2021-09-13,90.120003,90.510002,88.230003,88.889999,87.518684,18883400
2021-09-14,86.190002,86.949997,84.730003,86.389999,85.057251,22714200
2021-09-15,86.550003,88.360001,86.169998,87.730003,86.376579,14951100
2021-09-16,87.669998,87.970001,86.190002,87.250000,85.903992,12410500
2021-09-17,86.209999,87.570000,85.949997,86.389999,85.057251,58069000
2021-09-20,85.029999,87.410004,84.930000,86.169998,84.840645,13897700
2021-09-21,86.739998,87.660004,86.120003,86.919998,85.579079,11124400
2021-09-22,87.620003,89.000000,87.239998,88.440002,87.075630,9908000
2021-09-23,88.940002,90.059998,88.660004,89.419998,88.040504,9720200
2021-09-24,89.269997,90.059998,88.940002,89.940002,88.552483,7617800
2021-09-27,89.779999,91.309998,89.150002,91.040001,89.635521,11533000
2021-09-28,90.639999,92.269997,90.050003,90.489998,89.093994,15041800
2021-09-29,91.150002,92.080002,91.000000,91.250000,89.842270,12007300
2021-09-30,91.250000,91.580002,87.120003,87.129997,85.785828,15649900
2021-10-01,87.760002,90.269997,87.599998,89.739998,88.355568,13320900
2021-10-04,89.480003,90.430000,88.959999,89.260002,87.882973,10853900
2021-10-05,89.349998,91.970001,89.169998,91.489998,90.078568,9788600
2021-10-06,90.419998,91.500000,89.650002,91.339996,89.930878,10268300
2021-10-07,91.709999,92.879997,91.650002,92.309998,90.885918,9124400
2021-10-08,92.379997,95.019997,92.110001,94.389999,93.257111,13202300
2021-10-11,94.290001,96.800003,94.199997,95.290001,94.146317,12959300
2021-10-12,95.830002,96.519997,95.260002,95.570000,94.422958,9964100
2021-10-13,96.099998,96.989998,95.949997,96.400002,95.242996,9453900
2021-10-14,96.800003,97.349998,94.370003,95.279999,94.136436,7911200
2021-10-15,95.089996,96.040001,94.730003,95.330002,94.185837,7422800
2021-10-18,95.500000,96.650002,95.099998,96.510002,95.351677,7344100
2021-10-19,97.000000,97.279999,96.320000,97.059998,95.895073,5616500
2021-10-20,97.269997,97.970001,96.250000,96.639999,95.480110,6574100
2021-10-21,96.570000,96.830002,95.709999,96.300003,95.144196,6224400
2021-10-22,96.290001,98.269997,96.220001,98.250000,97.070793,6819600
2021-10-25,98.440002,98.949997,97.550003,97.889999,96.715111,5083100
2021-10-26,98.300003,98.559998,96.940002,96.980003,95.816032,7089700
2021-10-27,96.809998,97.300003,96.000000,96.029999,94.877434,5941200
2021-10-28,96.650002,97.699997,95.930000,96.230003,95.075043,5177200
2021-10-29,95.790001,96.970001,95.459999,95.940002,94.788521,7578600
2021-11-01,96.000000,96.029999,93.910004,94.379997,93.247231,7327600
2021-11-02,93.730003,95.919998,93.500000,95.870003,94.719353,6229600
2021-11-03,96.500000,96.870003,94.750000,96.150002,94.995995,5746400
2021-11-04,96.230003,96.610001,95.320000,95.629997,94.482231,5857500
